call_id,ticker,quarter,call_start,new_transcript,transcript_segments,status,new_model_for_research,anchor_status,call_start_source,transcript_source_url,market_provider,market_source_url,benchmark,exclusion_reason
SNOW_Q3_2026,SNOW,Q3 2026,2025-12-03T17:00:00-05:00,True,110,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-12-3-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-12-3-snowflake-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-12.parquet,SPY,
SNOW_Q4_2026,SNOW,Q4 2026,2026-02-25T17:00:00-05:00,True,118,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-2-25-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-2-25-snowflake-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-02.parquet,QQQ,
SNOW_Q1_2027,SNOW,Q1 2027,2026-05-27T17:00:00-04:00,False,99,transcript_only,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-5-27-snowflake-inc-stock/,,none,,QQQ,No historical minute-price file covers this month.
SNOW_Q2_2027,SNOW,Q2 2027,2026-09-02T17:00:00-04:00,True,104,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-9-2-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-9-2-snowflake-inc-stock/,yahoo-chart-1m,,QQQ,
TSLA_Q4_2019,TSLA,Q4 2019,2020-01-29T18:30:00-05:00,True,201,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-1-29-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-1-29-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-01.parquet,SPY,
TSLA_Q1_2020,TSLA,Q1 2020,2020-04-29T18:30:00-04:00,True,135,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-4-29-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-4-29-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-04.parquet,SPY,
TSLA_Q2_2020,TSLA,Q2 2020,2020-07-22T17:30:00-04:00,True,180,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-7-22-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-7-22-tesla-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 39, 'expected_call_minutes': 61, 'coverage_fraction': 0.639344262295082, 'max_call_gap_seconds': 300.0, 'pre_release_bars': 120, 'first_price': '2020-07-22T18:30:00+00:00', 'last_price': '2020-07-22T23:16:00+00:00'}"
TSLA_Q3_2020,TSLA,Q3 2020,2020-10-21T17:30:00-04:00,True,163,modeled,True,primary_verified,https://ir.tesla.com/_flysystem/s3/sec/000156459020047108/tsla-8k_20201021-gen.pdf,https://www.marketbeat.com/earnings/reports/2020-10-21-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-10.parquet,QQQ,
TSLA_Q4_2020,TSLA,Q4 2020,2021-01-27T18:30:00-05:00,True,116,modeled,True,primary_verified,https://ir.tesla.com/press-release/tesla-releases-fourth-quarter-and-full-year-2020-financial-results,https://www.marketbeat.com/earnings/reports/2021-1-27-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-01.parquet,QQQ,
TSLA_Q1_2021,TSLA,Q1 2021,2021-04-26T17:30:00-04:00,True,110,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2021-4-26-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2021-4-26-tesla-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 40, 'expected_call_minutes': 62, 'coverage_fraction': 0.6451612903225806, 'max_call_gap_seconds': 300.0, 'pre_release_bars': 119, 'first_price': '2021-04-26T18:30:00+00:00', 'last_price': '2021-04-26T23:16:00+00:00'}"
TSLA_Q2_2021,TSLA,Q2 2021,2021-07-26T17:30:00-04:00,True,147,failed_coverage_or_model,,primary_verified,https://ir.tesla.com/press-release/tesla-releases-second-quarter-2021-financial-results,https://www.marketbeat.com/earnings/reports/2021-7-26-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-07.parquet,QQQ,"SPY insufficient coverage: {'call_bars': 33, 'expected_call_minutes': 59, 'coverage_fraction': 0.559322033898305, 'max_call_gap_seconds': 480.0, 'pre_release_bars': 119, 'first_price': '2021-07-26T18:30:00+00:00', 'last_price': '2021-07-26T23:11:00+00:00'}"
TSLA_Q3_2021,TSLA,Q3 2021,2021-10-20T17:30:00-04:00,True,125,failed_coverage_or_model,,primary_verified,https://ir.tesla.com/press-release/tesla-releases-third-quarter-2021-financial-results,https://www.marketbeat.com/earnings/reports/2021-10-20-tesla-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 31, 'expected_call_minutes': 60, 'coverage_fraction': 0.5166666666666667, 'max_call_gap_seconds': 540.0, 'pre_release_bars': 120, 'first_price': '2021-10-20T18:30:00+00:00', 'last_price': '2021-10-20T23:12:00+00:00'}"
TSLA_Q4_2021,TSLA,Q4 2021,2022-01-26T17:30:00-05:00,True,214,modeled,True,primary_verified,https://ir.tesla.com/press-release/tesla-releases-fourth-quarter-and-full-year-2021-financial-results,https://www.marketbeat.com/earnings/reports/2022-1-26-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-01.parquet,QQQ,
TSLA_Q1_2022,TSLA,Q1 2022,2022-04-20T17:30:00-04:00,True,157,modeled,True,primary_verified,https://ir.tesla.com/press-release/tesla-releases-first-quarter-2022-financial-results,https://www.marketbeat.com/earnings/reports/2022-4-20-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-04.parquet,QQQ,
TSLA_Q2_2022,TSLA,Q2 2022,2022-07-20T17:30:00-04:00,True,220,modeled,True,primary_verified,https://ir.tesla.com/press-release/tesla-releases-second-quarter-2022-financial-results,https://www.marketbeat.com/earnings/reports/2022-7-20-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-07.parquet,QQQ,
TSLA_Q3_2022,TSLA,Q3 2022,2022-10-19T17:30:00-04:00,True,237,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-10-19-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2022-10-19-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-10.parquet,QQQ,
TSLA_Q4_2022,TSLA,Q4 2022,2023-01-25T17:30:00-05:00,True,158,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-1-25-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-1-25-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-01.parquet,QQQ,
TSLA_Q1_2023,TSLA,Q1 2023,2023-04-19T17:30:00-04:00,True,168,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-4-19-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-4-19-tesla-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 39, 'expected_call_minutes': 61, 'coverage_fraction': 0.639344262295082, 'max_call_gap_seconds': 480.0, 'pre_release_bars': 120, 'first_price': '2023-04-19T18:30:00+00:00', 'last_price': '2023-04-19T23:16:00+00:00'}"
TSLA_Q2_2023,TSLA,Q2 2023,2023-07-19T17:30:00-04:00,True,173,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-7-19-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-7-19-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-07.parquet,QQQ,
TSLA_Q3_2023,TSLA,Q3 2023,2023-10-18T17:30:00-04:00,True,173,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-10-18-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-10-18-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-10.parquet,QQQ,
TSLA_Q4_2023,TSLA,Q4 2023,2024-01-24T17:30:00-05:00,True,225,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-1-24-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-1-24-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-01.parquet,QQQ,
TSLA_Q1_2024,TSLA,Q1 2024,2024-04-23T17:30:00-04:00,True,189,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-4-23-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-4-23-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-04.parquet,QQQ,
TSLA_Q2_2024,TSLA,Q2 2024,2024-07-23T17:30:00-04:00,True,133,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-7-23-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-7-23-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-07.parquet,QQQ,
TSLA_Q3_2024,TSLA,Q3 2024,2024-10-23T17:30:00-04:00,True,205,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-10-23-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-10-23-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-10.parquet,QQQ,
TSLA_Q4_2024,TSLA,Q4 2024,2025-01-29T17:30:00-05:00,True,132,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-1-29-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-1-29-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-01.parquet,QQQ,
TSLA_Q1_2025,TSLA,Q1 2025,2025-04-22T17:30:00-04:00,True,198,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-4-22-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-4-22-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-04.parquet,QQQ,
TSLA_Q2_2025,TSLA,Q2 2025,2025-07-23T17:30:00-04:00,True,109,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-7-23-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-7-23-tesla-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-07.parquet,QQQ,
TSLA_Q3_2025,TSLA,Q3 2025,2025-10-22T17:30:00-04:00,True,94,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-10-23-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-10-23-tesla-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-10.parquet,QQQ,
TSLA_Q4_2025,TSLA,Q4 2025,2026-01-28T17:30:00-05:00,True,122,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-1-28-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-1-28-tesla-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-01.parquet,QQQ,
TSLA_Q1_2026,TSLA,Q1 2026,2026-04-22T17:30:00-04:00,True,95,transcript_only,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-4-23-tesla-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-4-23-tesla-inc-stock/,none,,QQQ,No historical minute-price file covers this month.
TSLA_Q2_2026,TSLA,Q2 2026,2026-07-22T17:30:00-04:00,False,109,existing_model_preserved,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-7-22-tesla-inc-stock/,,yahoo-chart-2m,,QQQ,
